target model rmsd protocol
thb 69 1.85765 shape
thb 70 1.65245 shape
thb 71 1.33021 shape
thb 72 0.666064 shape
thb 73 1.57802 shape
thb 74 1.8581 shape
thb 75 1.67804 shape
thb 76 1.43586 shape
thb 77 2.0438 shape
thb 78 1.96913 shape
thb 79 1.51856 shape
thb 80 2.53442 shape
thb 81 2.04985 shape
thb 82 1.49238 shape
thb 83 2.08161 shape
thb 84 2.07725 shape
thb 85 2.26001 shape
thb 86 1.45077 shape
thb 87 1.51877 shape
thb 88 1.40165 shape
thb 89 2.08348 shape
thb 90 2.78568 shape
thb 91 2.70354 shape
thb 92 1.31387 shape
thb 93 1.95214 shape
thb 94 2.3229 shape
thb 95 1.83024 shape
thb 96 1.80065 shape
thb 97 2.18429 shape
thb 98 1.47745 shape
thb 99 2.01872 shape
thb 100 1.79967 shape
thb 101 1.81411 shape
thb 102 1.7295 shape
thb 103 2.02778 shape
thb 104 2.34895 shape
thb 105 2.54507 shape
thb 106 2.11589 shape
thb 107 1.07677 shape
thb 108 1.798 shape
thb 109 1.64021 shape
thb 110 1.27008 shape
thb 111 1.76814 shape
thb 112 1.8214 shape
thb 113 1.49836 shape
thb 114 1.04425 shape
thb 115 1.99228 shape
thb 116 2.64018 shape
thb 117 1.83464 shape
thb 118 2.14438 shape
thb 119 1.61984 shape
thb 120 1.84511 shape
thb 121 1.61443 shape
thb 122 1.67384 shape
thb 123 1.61361 shape
thb 124 1.97114 shape
thb 125 2.20856 shape
thb 126 1.37641 shape
thb 127 1.77032 shape
thb 128 1.61457 shape
thb 129 1.54662 shape
thb 130 1.73814 shape
thb 131 2.16573 shape
thb 132 1.4851 shape
thb 133 1.95205 shape
thb 134 1.66494 shape
thb 135 1.49839 shape
thb 136 1.85514 shape
thb 137 1.61598 shape
thb 138 1.58454 shape
thb 139 2.21047 shape
thb 140 2.63574 shape
thb 141 2.45181 shape
thb 142 2.52106 shape
thb 143 1.87162 shape
thb 144 2.03641 shape
thb 145 1.46089 shape
thb 146 1.47918 shape
thb 147 1.96681 shape
thb 148 2.12946 shape
thb 149 1.39029 shape
thb 150 2.12333 shape
thb 151 1.72948 shape
thb 152 2.75476 shape
thb 153 2.58615 shape
thb 154 2.7414 shape
thb 155 1.34464 shape
thb 156 1.68507 shape
thb 157 1.56518 shape
thb 158 1.60307 shape
thb 159 1.98068 shape
thb 160 2.63553 shape
thb 161 1.90495 shape
thb 162 1.65899 shape
thb 163 1.54271 shape
thb 164 1.57869 shape
thb 165 1.99527 shape
thb 166 2.09803 shape
thb 167 1.06912 shape
thb 168 0.673904 shape
thb 169 1.94724 shape
thb 170 1.7984 shape
thb 171 2.60563 shape
thb 172 1.8418 shape
thb 173 1.88694 shape
thb 174 2.00123 shape
thb 175 1.27661 shape
thb 176 1.8552 shape
thb 177 1.95838 shape
thb 178 1.80894 shape
thb 179 2.05488 shape
thb 180 1.94894 shape
thb 181 2.09463 shape
thb 182 1.6793 shape
thb 183 1.94926 shape
thb 184 2.17134 shape
thb 185 1.22367 shape
thb 186 1.91388 shape
thb 187 2.264 shape
thb 188 1.88017 shape
thb 189 2.07001 shape
thb 190 1.8325 shape
thb 191 1.76159 shape
thb 192 2.2395 shape
thb 193 1.75201 shape
thb 194 1.66798 shape
thb 195 1.7628 shape
thb 196 1.03069 shape
thb 197 0.717511 shape
thb 198 1.91353 shape
thb 199 2.07383 shape
thb 200 1.94316 shape
thrb 1 1.38632 shape
thrb 2 1.45639 shape
thrb 3 1.14451 shape
thrb 4 2.13626 shape
thrb 5 2.03344 shape
thrb 6 2.02605 shape
thrb 7 1.87109 shape
thrb 8 1.84139 shape
thrb 9 1.86825 shape
thrb 10 1.84637 shape
thrb 11 2.12424 shape
thrb 12 2.03328 shape
thrb 13 0.609756 shape
thrb 14 0.487017 shape
thrb 15 0.391275 shape
thrb 16 0.409511 shape
thrb 17 0.433008 shape
thrb 18 1.12952 shape
thrb 19 1.89749 shape
thrb 20 1.93016 shape
thrb 21 1.93447 shape
thrb 22 1.87653 shape
thrb 23 1.23462 shape
thrb 24 1.18692 shape
thrb 25 1.20148 shape
thrb 26 1.25683 shape
thrb 27 0.668536 shape
thrb 28 0.458708 shape
thrb 29 1.33908 shape
thrb 30 1.3533 shape
thrb 31 1.1527 shape
thrb 32 1.3944 shape
thrb 33 1.30119 shape
thrb 34 1.38272 shape
thrb 35 1.36137 shape
thrb 36 1.35526 shape
thrb 37 0.53323 shape
thrb 38 0.452883 shape
thrb 39 0.501642 shape
thrb 40 1.22641 shape
thrb 41 1.90153 shape
thrb 42 1.17949 shape
thrb 43 1.35814 shape
thrb 44 1.28631 shape
thrb 45 0.491915 shape
thrb 46 1.29857 shape
thrb 47 1.35268 shape
thrb 48 0.731368 shape
thrb 49 1.21345 shape
thrb 50 1.22453 shape
thrb 51 0.731919 shape
thrb 52 1.18279 shape
thrb 53 0.684619 shape
thrb 54 0.46549 shape
thrb 55 1.83599 shape
thrb 56 1.87274 shape
thrb 57 0.37347 shape
thrb 58 1.96078 shape
thrb 59 1.21945 shape
thrb 60 0.392687 shape
thrb 61 0.459124 shape
thrb 62 1.92561 shape
thrb 63 0.365367 shape
thrb 64 0.428625 shape
thrb 65 0.368134 shape
thrb 66 0.40056 shape
thrb 67 2.33698 shape
thrb 68 2.12317 shape
thrb 69 2.20049 shape
thrb 70 2.39431 shape
thrb 71 2.2101 shape
thrb 72 1.30451 shape
thrb 73 1.29194 shape
thrb 74 1.22652 shape
thrb 75 1.22809 shape
thrb 76 1.22627 shape
thrb 77 1.262 shape
thrb 78 1.19056 shape
thrb 79 1.23526 shape
thrb 80 1.31235 shape
thrb 81 0.722931 shape
thrb 82 0.678467 shape
thrb 83 0.706614 shape
thrb 84 0.464747 shape
thrb 85 0.638027 shape
thrb 86 0.68027 shape
thrb 87 0.664544 shape
thrb 88 0.675951 shape
thrb 89 0.764584 shape
thrb 90 0.686778 shape
thrb 91 0.708316 shape
thrb 92 1.20253 shape
thrb 93 0.500908 shape
thrb 94 0.545118 shape
thrb 95 0.39333 shape
thrb 96 0.517962 shape
thrb 97 0.418182 shape
thrb 98 0.447725 shape
thrb 99 0.412049 shape
thrb 100 0.457694 shape
thrb 101 1.2083 shape
thrb 102 0.554407 shape
thrb 103 0.601969 shape
thrb 104 0.540575 shape
thrb 105 0.584211 shape
thrb 106 0.504534 shape
thrb 107 1.36554 shape
thrb 108 1.31571 shape
thrb 109 0.571121 shape
thrb 110 0.512851 shape
thrb 111 0.46732 shape
thrb 112 0.434196 shape
thrb 113 0.481702 shape
thrb 114 0.421626 shape
thrb 115 0.491706 shape
thrb 116 0.435815 shape
thrb 117 0.438176 shape
thrb 118 0.488924 shape
thrb 119 1.24897 shape
thrb 120 1.32166 shape
thrb 121 1.28443 shape
thrb 122 1.28413 shape
thrb 123 1.19855 shape
thrb 124 1.97203 shape
thrb 125 1.88783 shape
thrb 126 1.99767 shape
thrb 127 1.95955 shape
thrb 128 1.9728 shape
thrb 129 0.543278 shape
thrb 130 1.26315 shape
thrb 131 1.33698 shape
thrb 132 1.28782 shape
thrb 133 1.12552 shape
thrb 134 1.16474 shape
thrb 135 1.17581 shape
thrb 136 0.45436 shape
thrb 137 0.451896 shape
thrb 138 0.476328 shape
thrb 139 0.527969 shape
thrb 140 1.33477 shape
thrb 141 1.33792 shape
thrb 142 1.27807 shape
thrb 143 1.24416 shape
thrb 144 0.623344 shape
thrb 145 1.23747 shape
thrb 146 0.613356 shape
thrb 147 1.34367 shape
thrb 148 1.28951 shape
thrb 149 1.28887 shape
thrb 150 1.13309 shape
thrb 151 0.640117 shape
thrb 152 1.20298 shape
thrb 153 1.2169 shape
thrb 154 0.666736 shape
thrb 155 2.13068 shape
thrb 156 2.14099 shape
thrb 157 1.22206 shape
thrb 158 1.19777 shape
thrb 159 1.19873 shape
thrb 160 1.30772 shape
thrb 161 2.25484 shape
thrb 162 1.19888 shape
thrb 163 1.2202 shape
thrb 164 2.18824 shape
thrb 165 0.702077 shape
thrb 166 1.22602 shape
thrb 167 1.00345 shape
thrb 168 1.15283 shape
thrb 169 0.999806 shape
thrb 170 2.0558 shape
thrb 171 0.770326 shape
thrb 172 1.21054 shape
thrb 173 1.94385 shape
thrb 174 2.0143 shape
thrb 175 1.3349 shape
thrb 176 1.01245 shape
thrb 177 1.15616 shape
thrb 178 1.11476 shape
thrb 179 1.19481 shape
thrb 180 1.20276 shape
thrb 181 0.791247 shape
thrb 182 0.819911 shape
thrb 183 0.709511 shape
thrb 184 0.837259 shape
thrb 185 0.758716 shape
thrb 186 0.915749 shape
thrb 187 2.33355 shape
thrb 188 0.390095 shape
thrb 189 0.49466 shape
thrb 190 0.524253 shape
thrb 191 0.439794 shape
thrb 192 0.556743 shape
thrb 193 0.414529 shape
thrb 194 0.53342 shape
thrb 195 1.21814 shape
thrb 196 1.23929 shape
thrb 197 0.551078 shape
thrb 198 1.18059 shape
thrb 199 2.16871 shape
thrb 200 1.22648 shape
try1 1 2.09796 shape
try1 2 2.29816 shape
try1 3 1.80172 shape
try1 4 1.86301 shape
try1 5 1.33943 shape
try1 6 1.97334 shape
try1 7 2.01697 shape
try1 8 1.90005 shape
try1 9 1.76187 shape
try1 10 2.37424 shape
try1 11 1.63985 shape
try1 12 2.28555 shape
try1 13 2.32076 shape
try1 14 1.97976 shape
try1 15 2.30022 shape
try1 16 2.41668 shape
try1 17 2.3814 shape
try1 18 1.74719 shape
try1 19 2.32162 shape
try1 20 2.29504 shape
try1 21 1.54573 shape
try1 22 1.4633 shape
try1 23 2.22763 shape
try1 24 1.24406 shape
try1 25 2.33996 shape
try1 26 2.15642 shape
try1 27 2.12528 shape
try1 28 1.73444 shape
try1 29 2.3638 shape
try1 30 2.02227 shape
try1 31 2.7707 shape
try1 32 1.9973 shape
try1 33 2.04029 shape
try1 34 2.44394 shape
try1 35 2.20376 shape
try1 36 2.31037 shape
try1 37 2.45224 shape
try1 38 1.32244 shape
try1 39 1.27832 shape
try1 40 1.93987 shape
try1 41 1.78495 shape
try1 42 2.24751 shape
try1 43 2.27955 shape
try1 44 2.31073 shape
try1 45 2.3968 shape
try1 46 2.27801 shape
try1 47 1.89735 shape
try1 48 1.90533 shape
try1 49 1.84608 shape
try1 50 1.82282 shape
try1 51 1.92433 shape
try1 52 2.15295 shape
try1 53 1.02945 shape
try1 54 2.21181 shape
try1 55 2.13325 shape
try1 56 1.98871 shape
try1 57 2.31311 shape
try1 58 1.78925 shape
try1 59 1.83568 shape
try1 60 2.47671 shape
try1 61 2.34434 shape
try1 62 2.37493 shape
try1 63 2.11676 shape
try1 64 1.86265 shape
try1 65 1.96253 shape
try1 66 2.24352 shape
try1 67 1.46087 shape
try1 68 1.09371 shape
try1 69 1.0273 shape
try1 70 1.08321 shape
try1 71 2.2848 shape
try1 72 2.32932 shape
try1 73 2.29865 shape
try1 74 2.29935 shape
try1 75 1.48316 shape
try1 76 1.47587 shape
try1 77 1.4232 shape
try1 78 1.58103 shape
try1 79 1.47694 shape
try1 80 1.45113 shape
try1 81 1.4856 shape
try1 82 2.56627 shape
try1 83 2.3301 shape
try1 84 2.42662 shape
try1 85 2.21339 shape
try1 86 1.03652 shape
try1 87 2.37637 shape
try1 88 1.30739 shape
try1 89 1.60122 shape
try1 90 1.56383 shape
try1 91 1.57306 shape
try1 92 2.42047 shape
try1 93 2.21494 shape
try1 94 1.90858 shape
try1 95 2.29047 shape
try1 96 2.32526 shape
try1 97 1.70244 shape
try1 98 1.69825 shape
try1 99 1.82142 shape
try1 100 0.970937 shape
try1 101 1.51467 shape
try1 102 2.37193 shape
try1 103 2.32524 shape
try1 104 2.3745 shape
try1 105 1.09168 shape
try1 106 2.39304 shape
try1 107 1.77509 shape
try1 108 1.78212 shape
try1 109 2.23575 shape
try1 110 2.25133 shape
try1 111 2.12181 shape
try1 112 1.86251 shape
try1 113 1.87235 shape
try1 114 1.47354 shape
try1 115 2.33035 shape
try1 116 2.41864 shape
try1 117 1.82757 shape
try1 118 2.35733 shape
try1 119 1.92419 shape
try1 120 1.93795 shape
try1 121 2.24032 shape
try1 122 1.03287 shape
try1 123 2.00044 shape
try1 124 2.25579 shape
try1 125 2.10565 shape
try1 126 1.38663 shape
try1 127 1.3823 shape
try1 128 1.68764 shape
try1 129 1.59448 shape
try1 130 1.3894 shape
try1 131 1.42908 shape
try1 132 2.25679 shape
try1 133 2.08746 shape
try1 134 2.13077 shape
try1 135 2.23873 shape
try1 136 1.94586 shape
try1 137 2.42652 shape
try1 138 2.26969 shape
try1 139 2.25636 shape
try1 140 1.98291 shape
try1 141 2.14811 shape
try1 142 2.06273 shape
try1 143 2.29673 shape
try1 144 2.28988 shape
try1 145 2.30805 shape
try1 146 2.28594 shape
try1 147 1.12576 shape
try1 148 1.11369 shape
try1 149 1.05341 shape
try1 150 2.38313 shape
try1 151 1.13863 shape
try1 152 2.28994 shape
try1 153 2.38254 shape
try1 154 2.36047 shape
try1 155 2.30262 shape
try1 156 1.80566 shape
try1 157 2.16376 shape
try1 158 2.26756 shape
try1 159 2.24839 shape
try1 160 2.27028 shape
try1 161 2.13665 shape
try1 162 2.41711 shape
try1 163 1.53542 shape
try1 164 1.70806 shape
try1 165 2.24525 shape
try1 166 2.45595 shape
try1 167 1.66082 shape
try1 168 2.17332 shape
try1 169 2.10306 shape
try1 170 2.23139 shape
try1 171 1.67098 shape
try1 172 2.02329 shape
try1 173 2.06052 shape
try1 174 2.678 shape
try1 175 2.69944 shape
try1 176 1.94367 shape
try1 177 2.68509 shape
try1 178 1.5623 shape
try1 179 2.20867 shape
try1 180 2.34712 shape
try1 181 2.23513 shape
try1 182 2.24216 shape
try1 183 2.04126 shape
try1 184 2.13185 shape
try1 185 1.71063 shape
try1 186 2.24826 shape
try1 187 2.24542 shape
try1 188 1.71627 shape
try1 189 1.93299 shape
try1 190 2.30008 shape
try1 191 2.24658 shape
try1 192 2.27984 shape
try1 193 2.2393 shape
try1 194 2.26939 shape
try1 195 2.28046 shape
try1 196 2.16855 shape
try1 197 1.6976 shape
try1 198 2.32573 shape
try1 199 2.17974 shape
try1 200 2.21706 shape
tryb1 1 0.618664 shape
tryb1 2 0.65961 shape
tryb1 3 0.748849 shape
tryb1 4 0.606651 shape
tryb1 5 0.739039 shape
tryb1 6 0.908102 shape
tryb1 7 0.668333 shape
tryb1 8 0.865292 shape
tryb1 9 0.801134 shape
tryb1 10 0.753781 shape
tryb1 11 0.994923 shape
tryb1 12 0.978433 shape
tryb1 13 0.938134 shape
tryb1 14 1.07849 shape
tryb1 15 0.659095 shape
tryb1 16 0.633045 shape
tryb1 17 0.649933 shape
tryb1 18 0.977585 shape
tryb1 19 0.795354 shape
tryb1 20 0.811319 shape
tryb1 21 0.645478 shape
tryb1 22 0.620159 shape
tryb1 23 0.640199 shape
tryb1 24 0.609217 shape
tryb1 25 0.691897 shape
tryb1 26 0.689639 shape
tryb1 27 0.736872 shape
tryb1 28 0.720875 shape
tryb1 29 0.709347 shape
tryb1 30 0.693878 shape
tryb1 31 0.992572 shape
tryb1 32 0.770752 shape
tryb1 33 0.825442 shape
tryb1 34 1.03255 shape
tryb1 35 0.637217 shape
tryb1 36 1.27869 shape
tryb1 37 1.11673 shape
tryb1 38 1.23689 shape
tryb1 39 1.14479 shape
tryb1 40 1.23994 shape
tryb1 41 1.27586 shape
tryb1 42 1.28036 shape
tryb1 43 1.27472 shape
tryb1 44 0.690727 shape
tryb1 45 0.997096 shape
tryb1 46 0.968873 shape
tryb1 47 0.937583 shape
tryb1 48 1.01517 shape
tryb1 49 1.01973 shape
tryb1 50 1.02452 shape
tryb1 51 1.05278 shape
tryb1 52 1.23499 shape
tryb1 53 0.624974 shape
tryb1 54 0.652364 shape
tryb1 55 0.664093 shape
tryb1 56 1.02366 shape
tryb1 57 0.617115 shape
tryb1 58 0.598788 shape
tryb1 59 0.600409 shape
tryb1 60 0.637331 shape
tryb1 61 0.634335 shape
tryb1 62 0.714893 shape
tryb1 63 0.701924 shape
tryb1 64 0.694044 shape
tryb1 65 0.621792 shape
tryb1 66 0.700806 shape
tryb1 67 0.988126 shape
tryb1 68 0.974136 shape
tryb1 69 0.601109 shape
tryb1 70 0.56616 shape
tryb1 71 0.652761 shape
tryb1 72 0.641218 shape
tryb1 73 0.651692 shape
tryb1 74 0.639099 shape
tryb1 75 0.64864 shape
tryb1 76 0.661876 shape
tryb1 77 0.649851 shape
tryb1 78 0.704302 shape
tryb1 79 0.701426 shape
tryb1 80 0.806372 shape
tryb1 81 0.822098 shape
tryb1 82 0.554757 shape
tryb1 83 0.601484 shape
tryb1 84 0.520839 shape
tryb1 85 0.647198 shape
tryb1 86 0.918644 shape
tryb1 87 0.917869 shape
tryb1 88 1.78875 shape
tryb1 89 1.80834 shape
tryb1 90 0.640281 shape
tryb1 91 0.629497 shape
tryb1 92 0.733958 shape
tryb1 93 1.00692 shape
tryb1 94 2.08264 shape
tryb1 95 1.94672 shape
tryb1 96 1.04877 shape
tryb1 97 1.04316 shape
tryb1 98 0.972314 shape
tryb1 99 1.04762 shape
tryb1 100 0.664561 shape
tryb1 101 0.637295 shape
tryb1 102 0.654504 shape
tryb1 103 0.943636 shape
tryb1 104 1.09079 shape
tryb1 105 0.974894 shape
tryb1 106 0.598017 shape
tryb1 107 1.03665 shape
tryb1 108 1.0127 shape
tryb1 109 0.964122 shape
tryb1 110 0.983106 shape
tryb1 111 1.00011 shape
tryb1 112 0.973062 shape
tryb1 113 0.960834 shape
tryb1 114 0.984353 shape
tryb1 115 0.968996 shape
tryb1 116 0.999794 shape
tryb1 117 0.659265 shape
tryb1 118 0.716499 shape
tryb1 119 0.560276 shape
tryb1 120 0.906748 shape
tryb1 121 0.830988 shape
tryb1 122 1.01351 shape
tryb1 123 0.633528 shape
tryb1 124 0.617959 shape
tryb1 125 1.52329 shape
tryb1 126 0.659365 shape
tryb1 127 0.66794 shape
tryb1 128 2.0925 shape
tryb1 129 2.11542 shape
tryb1 130 0.844337 shape
tryb1 131 2.00166 shape
tryb1 132 2.00741 shape
tryb1 133 1.99118 shape
tryb1 134 1.9875 shape
tryb1 135 2.01707 shape
tryb1 136 2.02362 shape
tryb1 137 2.00813 shape
tryb1 138 2.02888 shape
tryb1 139 0.837196 shape
tryb1 140 0.938453 shape
tryb1 141 0.551249 shape
tryb1 142 1.6221 shape
tryb1 143 0.596265 shape
tryb1 144 1.76314 shape
tryb1 145 0.517368 shape
tryb1 146 1.86982 shape
tryb1 147 1.75055 shape
tryb1 148 1.77317 shape
tryb1 149 0.521796 shape
tryb1 150 1.77425 shape
tryb1 151 1.76694 shape
tryb1 152 0.839482 shape
tryb1 153 1.72937 shape
tryb1 154 1.76805 shape
tryb1 155 0.648117 shape
tryb1 156 0.877276 shape
tryb1 157 0.660282 shape
tryb1 158 0.886958 shape
tryb1 159 0.976727 shape
tryb1 160 0.866638 shape
tryb1 161 1.80064 shape
tryb1 162 0.90124 shape
tryb1 163 0.854565 shape
tryb1 164 2.00276 shape
tryb1 165 1.40542 shape
tryb1 166 1.41149 shape
tryb1 167 1.39881 shape
tryb1 168 0.98742 shape
tryb1 169 2.34153 shape
tryb1 170 0.64646 shape
tryb1 171 2.28535 shape
tryb1 172 1.99193 shape
tryb1 173 0.950572 shape
tryb1 174 1.45219 shape
tryb1 175 1.23991 shape
tryb1 176 1.67295 shape
tryb1 177 1.22771 shape
tryb1 178 1.83418 shape
tryb1 179 1.23738 shape
tryb1 180 1.69467 shape
tryb1 181 1.2329 shape
tryb1 182 1.98789 shape
tryb1 183 0.874636 shape
tryb1 184 0.882243 shape
tryb1 185 0.925173 shape
tryb1 186 0.618765 shape
tryb1 187 0.641625 shape
tryb1 188 0.656028 shape
tryb1 189 0.64271 shape
tryb1 190 0.640271 shape
tryb1 191 0.63607 shape
tryb1 192 0.623314 shape
tryb1 193 0.67099 shape
tryb1 194 1.21955 shape
tryb1 195 0.992608 shape
tryb1 196 1.78821 shape
tryb1 197 1.7033 shape
tryb1 198 2.12283 shape
tryb1 199 2.11124 shape
tryb1 200 1.20739 shape
tysy 1 2.95383 shape
tysy 2 2.76591 shape
tysy 3 2.93577 shape
tysy 4 2.94331 shape
tysy 5 2.98327 shape
tysy 6 3.03174 shape
tysy 7 2.8738 shape
tysy 8 2.89961 shape
tysy 9 2.71922 shape
tysy 10 2.98229 shape
tysy 11 2.4349 shape
tysy 12 2.89956 shape
tysy 13 2.93925 shape
tysy 14 2.82682 shape
tysy 15 2.83069 shape
tysy 16 2.67179 shape
tysy 17 2.61287 shape
tysy 18 2.75075 shape
tysy 19 2.71328 shape
tysy 20 2.91166 shape
tysy 21 3.31479 shape
tysy 22 2.92762 shape
tysy 23 3.19382 shape
tysy 24 2.13794 shape
tysy 25 3.28698 shape
tysy 26 3.3667 shape
tysy 27 2.80332 shape
tysy 28 3.06987 shape
tysy 29 2.69498 shape
tysy 30 3.07132 shape
tysy 31 2.99905 shape
tysy 32 2.92963 shape
tysy 33 2.31449 shape
tysy 34 2.7177 shape
tysy 35 2.37489 shape
tysy 36 2.75271 shape
tysy 37 3.03126 shape
tysy 38 2.85257 shape
tysy 39 2.8039 shape
tysy 40 2.80861 shape
tysy 41 2.99222 shape
tysy 42 3.21115 shape
tysy 43 3.30238 shape
tysy 44 2.47072 shape
tysy 45 2.80363 shape
tysy 46 2.55873 shape
tysy 47 2.96832 shape
tysy 48 2.79832 shape
tysy 49 3.18336 shape
tysy 50 2.91245 shape
tysy 51 3.08599 shape
tysy 52 2.99273 shape
tysy 53 2.87009 shape
tysy 54 3.06346 shape
tysy 55 2.89072 shape
tysy 56 2.27575 shape
tysy 57 2.60994 shape
tysy 58 2.64983 shape
tysy 59 3.02245 shape
tysy 60 3.1863 shape
tysy 61 2.96749 shape
tysy 62 2.78532 shape
tysy 63 2.79884 shape
tysy 64 3.23437 shape
tysy 65 3.29403 shape
tysy 66 2.96711 shape
tysy 67 2.53585 shape
tysy 68 3.01131 shape
tysy 69 2.92268 shape
tysy 70 3.50059 shape
tysy 71 2.49077 shape
tysy 72 2.67049 shape
tysy 73 2.54909 shape
tysy 74 1.57564 shape
tysy 75 1.90801 shape
tysy 76 2.29711 shape
tysy 77 2.26348 shape
tysy 78 2.37822 shape
tysy 79 3.28839 shape
tysy 80 2.15895 shape
tysy 81 2.11358 shape
tysy 82 3.04649 shape
tysy 83 3.31668 shape
tysy 84 2.82218 shape
tysy 85 2.79855 shape
tysy 86 2.73026 shape
tysy 87 2.93438 shape
tysy 88 3.31668 shape
tysy 89 3.11315 shape
tysy 90 2.99529 shape
tysy 91 1.64024 shape
tysy 92 1.69211 shape
tysy 93 1.6984 shape
tysy 94 3.25122 shape
tysy 95 3.21064 shape
tysy 96 3.45733 shape
tysy 97 3.13059 shape
tysy 98 3.20772 shape
tysy 99 2.60951 shape
tysy 100 2.95565 shape
tysy 101 2.88915 shape
tysy 102 2.25459 shape
tysy 103 2.08832 shape
tysy 104 2.16213 shape
tysy 105 2.52466 shape
tysy 106 2.21711 shape
tysy 107 2.2726 shape
tysy 108 2.04253 shape
tysy 109 3.37501 shape
tysy 110 2.01506 shape
tysy 111 1.90359 shape
tysy 112 2.80999 shape
tysy 113 2.0347 shape
tysy 114 2.53659 shape
tysy 115 2.58478 shape
tysy 116 2.0251 shape
tysy 117 2.00264 shape
tysy 118 3.093 shape
tysy 119 3.27229 shape
tysy 120 2.82077 shape
tysy 121 1.47625 shape
tysy 122 2.02215 shape
tysy 123 2.42739 shape
tysy 124 3.27407 shape
tysy 125 2.56007 shape
tysy 126 2.99196 shape
tysy 127 3.28352 shape
tysy 128 3.12251 shape
tysy 129 2.08803 shape
tysy 130 2.93018 shape
tysy 131 3.01008 shape
tysy 132 2.96826 shape
tysy 133 2.32588 shape
tysy 134 2.06095 shape
tysy 135 2.5817 shape
tysy 136 2.23856 shape
tysy 137 1.92191 shape
tysy 138 2.77901 shape
tysy 139 3.04908 shape
tysy 140 3.38642 shape
tysy 141 1.5096 shape
tysy 142 3.15076 shape
tysy 143 3.03172 shape
tysy 144 3.31133 shape
tysy 145 2.74147 shape
tysy 146 2.19163 shape
tysy 147 2.2697 shape
tysy 148 2.29772 shape
tysy 149 2.29513 shape
tysy 150 2.5133 shape
tysy 151 2.4375 shape
tysy 152 3.1943 shape
tysy 153 3.18508 shape
tysy 154 1.8579 shape
tysy 155 2.90946 shape
tysy 156 2.43387 shape
tysy 157 2.61832 shape
tysy 158 2.83093 shape
tysy 159 2.99397 shape
tysy 160 2.85391 shape
tysy 161 3.1827 shape
tysy 162 3.21754 shape
tysy 163 2.86439 shape
tysy 164 2.13041 shape
tysy 165 1.72577 shape
tysy 166 1.76498 shape
tysy 167 2.73873 shape
tysy 168 2.43375 shape
tysy 169 2.6282 shape
tysy 170 2.30423 shape
tysy 171 2.27615 shape
tysy 172 2.78731 shape
tysy 173 2.32358 shape
tysy 174 2.49818 shape
tysy 175 1.83164 shape
tysy 176 2.76837 shape
tysy 177 2.67837 shape
tysy 178 2.41687 shape
tysy 179 3.48022 shape
tysy 180 2.48885 shape
tysy 181 2.77407 shape
tysy 182 2.85833 shape
tysy 183 2.5007 shape
tysy 184 1.92997 shape
tysy 185 3.26131 shape
tysy 186 2.30052 shape
tysy 187 2.66063 shape
tysy 188 2.30646 shape
tysy 189 3.03384 shape
tysy 190 2.23943 shape
tysy 191 2.77028 shape
tysy 192 3.12147 shape
tysy 193 3.2823 shape
tysy 194 3.30343 shape
tysy 195 2.78855 shape
tysy 196 2.58647 shape
tysy 197 2.46876 shape
tysy 198 2.69346 shape
tysy 199 3.18719 shape
tysy 200 2.98045 shape
urok 1 1.57725 shape
urok 2 1.5334 shape
urok 3 1.51213 shape
urok 4 1.23948 shape
urok 5 1.3585 shape
urok 6 0.595671 shape
urok 7 1.37723 shape
urok 8 1.28194 shape
urok 9 1.46638 shape
urok 10 1.3513 shape
urok 11 1.38817 shape
urok 12 0.942528 shape
urok 13 1.63342 shape
urok 14 1.329 shape
urok 15 0.754384 shape
urok 16 1.19979 shape
urok 17 1.03929 shape
urok 18 1.40248 shape
urok 19 1.31371 shape
urok 20 1.54922 shape
urok 21 1.20997 shape
urok 22 1.05763 shape
urok 23 1.45353 shape
urok 24 1.39301 shape
urok 25 0.95324 shape
urok 26 0.668237 shape
urok 27 0.964207 shape
urok 28 0.692066 shape
urok 29 0.721817 shape
urok 30 1.0133 shape
urok 31 1.1705 shape
urok 32 0.772133 shape
urok 33 0.676582 shape
urok 34 1.56387 shape
urok 35 0.746759 shape
urok 36 1.46574 shape
urok 37 1.46256 shape
urok 38 1.27888 shape
urok 39 1.5751 shape
urok 40 1.51019 shape
urok 41 1.16694 shape
urok 42 1.39173 shape
urok 43 1.53877 shape
urok 44 1.03566 shape
urok 45 1.20853 shape
urok 46 1.14545 shape
urok 47 1.34936 shape
urok 48 1.62886 shape
urok 49 0.752785 shape
urok 50 1.43062 shape
